ticker,company_name,sector,ceo_name,appointment_date,resignation_date,tenure_years,photo_path,photo_acquired,github_uploaded,source,notes
8945,サンネクスタグループ,不動産業,,,,,,,,missing,要調査
8946,ASIAN　STAR,不動産業,"理由
企業統",,（現在）,,photos_2/8946_ASIAN_STAR/current/photo_01.jpg,✓,✓,current,
8995,誠建設工業,不動産業,,,,,,,,missing,要調査
8996,ハウスフリーダム,不動産業,,,,,,,,missing,要調査
8999,グランディハウス,不動産業,,,,,,,,missing,要調査
9001,東武鉄道,陸運業,,,,,,,,missing,要調査
9003,相鉄ホールディングス,陸運業,,,,,,,,missing,要調査
9005,東急,陸運業,,,,,,,,missing,要調査
9006,京浜急行電鉄,陸運業,平素,2025年5月,（現在）,,photos_2/9006_京浜急行電鉄/current/photo_01.jpg,✓,✓,current,
9007,小田急電鉄,陸運業,,,,,,,,missing,要調査
9008,京王電鉄,陸運業,,,,,,,,missing,要調査
9009,京成電鉄,陸運業,,,,,,,,missing,要調査
9010,富士急行,陸運業,,,,,,,,missing,要調査
9012,秩父鉄道,陸運業,,,,,,,,missing,要調査
9017,新潟交通,陸運業,,,,,,,,missing,要調査
9020,東日本旅客鉄道,陸運業,,,,,,,,missing,要調査
9021,西日本旅客鉄道,陸運業,日付,2005年4月,（現在）,,photos_2/9021_西日本旅客鉄道/current/photo_01.jpg,✓,✓,current,
9022,東海旅客鉄道,陸運業,,,,,,,,missing,要調査
9023,東京地下鉄,陸運業,,,,,,,,missing,要調査
9024,西武ホールディングス,陸運業,,,,,,,,missing,要調査
9025,鴻池運輸,陸運業,鴻池 忠彦,2025年4月,（現在）,,photos_2/9025_鴻池運輸/current/photo_01.jpg,✓,✓,current,
9028,ゼロ,陸運業,挨拶 株主,2024年7月,（現在）,,,,,current,
9029,ヒガシホールディングス,陸運業,"一覧
各種",2025年4月,（現在）,,photos_2/9029_ヒガシホールディングス/current/photo_01.jpg,✓,✓,current,
9031,西日本鉄道,陸運業,,,,,,,,missing,要調査
9033,広島電鉄,陸運業,,,,,,,,missing,要調査
9034,南総通運,陸運業,,,,,,,,missing,要調査
9036,東部ネットワーク,陸運業,若山 良孝,,（現在）,,photos_2/9036_東部ネットワーク/current/photo_01.jpg,✓,✓,current,
9037,ハマキョウレックス,陸運業,,,,,,,,missing,要調査
9039,サカイ引越センター,陸運業,,,,,,,,missing,要調査
9041,近鉄グループホールディングス,陸運業,,,,,,,,missing,要調査
9042,阪急阪神ホールディングス,陸運業,,,,,,,,missing,要調査
9044,南海電気鉄道,陸運業,,,,,,,,missing,要調査
9045,京阪ホールディングス,陸運業,当社,,（現在）,,photos_2/9045_京阪ホールディングス/current/photo_01.jpg,✓,✓,current,
9046,神戸電鉄,陸運業,,,,,,,,missing,要調査
9048,名古屋鉄道,陸運業,,,,,,,,missing,要調査
9049,京福電気鉄道,陸運業,,,,,,,,missing,要調査
9051,センコン物流,陸運業,,,,,,,,missing,要調査
9052,山陽電気鉄道,陸運業,,,,,,,,missing,要調査
9057,遠州トラック,陸運業,,,,,,,,missing,要調査
9059,カンダホールディングス,陸運業,,,,,,,,missing,要調査
9060,日本ロジテム,陸運業,,,,,,,,missing,要調査
9063,岡山県貨物運送,陸運業,,,,,,,,missing,要調査
9064,ヤマトホールディングス,陸運業,,,,,,,,missing,要調査
9065,山九,陸運業,世界,,（現在）,,photos_2/9065_山九/current/photo_01.jpg,✓,✓,current,
9067,丸運,陸運業,,,,,,,,missing,要調査
9068,丸全昭和運輸,陸運業,会長　浅井,2025年12月,（現在）,,photos_2/9068_丸全昭和運輸/current/photo_01.jpg,✓,✓,current,
9069,センコーグループホールディングス,陸運業,,,,,,,,missing,要調査
9072,ニッコンホールディングス,陸運業,,,,,,,,missing,要調査
9073,京極運輸商事,陸運業,,,,,,,,missing,要調査
9074,日本石油輸送,陸運業,原　昌一郎,,（現在）,,photos_2/9074_日本石油輸送/current/photo_01.jpg,✓,✓,current,
9075,福山通運,陸運業,,,,,,,,missing,要調査
9076,セイノーホールディングス,陸運業,,,,,,,,missing,要調査
9081,神奈川中央交通,陸運業,,,,,,,,missing,要調査
9082,大和自動車交通,陸運業,,,,,,,,missing,要調査
9083,神姫バス,陸運業,,,,,,,,missing,要調査
9087,タカセ,陸運業,日 大宮司,2024年1月,（現在）,,photos_2/9087_タカセ/current/photo_01.jpg,✓,✓,current,
9090,AZ-COM丸和ホールディングス,陸運業,佐見 勝,2025年6月,（現在）,,,,,current,
9101,日本郵船,海運業,月 曽我,2023年4月,（現在）,,photos_2/9101_日本郵船/current/photo_01.jpg,✓,✓,current,
9104,商船三井,海運業,,,,,,,,missing,要調査
9107,川崎汽船,海運業,川崎汽船,2022年5月,（現在）,,photos_2/9107_川崎汽船/current/photo_01.jpg,✓,✓,current,
9110,NSユナイテッド海運,海運業,当社  山中,,（現在）,,photos_2/9110_NSユナイテッド海運/current/photo_01.jpg,✓,✓,current,
9115,明海グループ,海運業,内田　貴也,,（現在）,,photos_2/9115_明海グループ/current/photo_01.jpg,✓,✓,current,
9119,飯野海運,海運業,,,,,,,,missing,要調査
9127,玉井商船,海運業,,,,,,,,missing,要調査
9130,共栄タンカー,海運業,近藤　耕司,2025年6月,（現在）,,photos_2/9130_共栄タンカー/current/photo_01.jpg,✓,✓,current,
9142,九州旅客鉄道,陸運業,月 九州旅,2025年３月,（現在）,,photos_2/9142_九州旅客鉄道/current/photo_01.jpg,✓,✓,current,
9143,SGホールディングス,陸運業,,,,,,,,missing,要調査
9145,ビーイングホールディングス,陸運業,,,,,,,,missing,要調査
9147,NIPPON　EXPRESSホールディングス,陸運業,,,,,,,,missing,要調査
9158,シーユーシー,サービス業,,,,,,,,missing,要調査
9159,W　TOKYO,サービス業,,,,,,,,missing,要調査
9160,ノバレーゼ,サービス業,元気,2024年12月,（現在）,,photos_2/9160_ノバレーゼ/current/photo_01.jpg,✓,✓,current,
9162,ブリーチ,サービス業,,,,,,,,missing,要調査
9163,ナレルグループ,サービス業,,,,,,,,missing,要調査
9165,クオルテック,サービス業,,,,,,,,missing,要調査
9166,GENDA,サービス業,片岡 尚,,（現在）,,photos_2/9166_GENDA/current/photo_01.jpg,✓,✓,current,
9168,ライズ・コンサルティング・グループ,サービス業,,,,,,,,missing,要調査
9171,栗林商船,海運業,"役職
氏名",2025年7月,（現在）,,,,,current,
9173,東海汽船,海運業,,,,,,,,missing,要調査
9193,東京汽船,倉庫・運輸関連業,,,,,,,,missing,要調査
9201,日本航空,空運業,,,,,,,,missing,要調査
9202,ANAホールディングス,空運業,,,,,,,,missing,要調査
9204,スカイマーク,空運業,日 執行役,2024年6月,（現在）,,photos_2/9204_スカイマーク/current/photo_01.jpg,✓,✓,current,
9206,スターフライヤー,空運業,,,,,,,,missing,要調査
9211,エフ・コード,サービス業,,,,,,,,missing,要調査
9212,Green　Earth　Institute,サービス業,,,,,,,,missing,要調査
9213,セイファート,サービス業,,,,,,,,missing,要調査
9214,Recovery　International,サービス業,,,,,,,,missing,要調査
9215,CaSy,サービス業,,,,,,,,missing,要調査
9216,ビーウィズ,サービス業,"方
当社",2025/08/29,（現在）,,photos_2/9216_ビーウィズ/current/photo_01.jpg,✓,✓,current,
9218,メンタルヘルステクノロジーズ,サービス業,刀禰真之,,（現在）,,photos_2/9218_メンタルヘルステクノロジーズ/current/photo_01.jpg,✓,✓,current,
9219,ギックス,サービス業,東京,,（現在）,,photos_2/9219_ギックス/current/photo_01.jpg,✓,✓,current,
9220,エフビー介護サービス,サービス業,,,,,,,,missing,要調査
9221,フルハシEPO,サービス業,,,,,,,,missing,要調査
9223,ASNOVA,サービス業,当社  上田桂,,（現在）,,photos_2/9223_ASNOVA/current/photo_01.jpg,✓,✓,current,
9225,ブリッジコンサルティンググループ,サービス業,宮崎 良一,2023年6月,（現在）,,photos_2/9225_ブリッジコンサルティンググループ/current/photo_01.jpg,✓,✓,current,
9227,マイクロ波化学,サービス業,吉野 巌,,（現在）,,photos_2/9227_マイクロ波化学/current/photo_01.jpg,✓,✓,current,
9229,サンウェルズ,サービス業,"社名
株",2025年3月,（現在）,,photos_2/9229_サンウェルズ/current/photo_01.jpg,✓,✓,current,
9233,アジア航測,空運業,"住所

東京都",2025年9月,（現在）,,photos_2/9233_アジア航測/current/photo_01.jpg,✓,✓,current,
9235,売れるネット広告社グループ,サービス業,,,,,,,,missing,要調査
9236,ジャパンM&Aソリューション,サービス業,相談,2019年11月,（現在）,,photos_2/9236_ジャパンM&Aソリューション/current/photo_01.jpg,✓,,current,
9237,笑美面,サービス業,,,,,,,,missing,要調査
9238,バリュークリエーション,サービス業,,,,,,,,missing,要調査
9240,デリバリーコンサルティング,サービス業,,,,,,,,missing,要調査
9241,フューチャーリンクネットワーク,サービス業,,,,,,,,missing,要調査
9242,メディア総研,サービス業,,,,,,,,missing,要調査
9244,デジタリフト,サービス業,輿石 雅志,,（現在）,,photos_2/9244_デジタリフト/current/photo_01.jpg,✓,✓,current,
9245,リベロ,サービス業,鹿島 秀俊,,（現在）,,photos_2/9245_リベロ/current/photo_01.jpg,✓,✓,current,
9246,プロジェクトホールディングス,サービス業,土井 悠之介,,（現在）,,photos_2/9246_プロジェクトホールディングス/current/photo_01.jpg,✓,✓,current,
9247,TREホールディングス,サービス業,業所　産業廃,2026年02月,（現在）,,photos_2/9247_TREホールディングス/current/photo_01.jpg,✓,✓,current,
9248,人・夢・技術グループ,サービス業,野本 昌弘,2025年12月,（現在）,,photos_2/9248_人・夢・技術グループ/current/photo_01.jpg,✓,✓,current,
9249,日本エコシステム,サービス業,,,,,,,,missing,要調査
9250,GRCS,サービス業,木 慈和,2021年11月,（現在）,,photos_2/9250_GRCS/current/photo_01.jpg,✓,✓,current,
9251,AB&Company,サービス業,市瀬 一浩,,（現在）,,photos_2/9251_AB&Company/current/photo_01.jpg,✓,,current,
9252,ラストワンマイル,サービス業,会長 兼,,（現在）,,photos_2/9252_ラストワンマイル/current/photo_01.jpg,✓,✓,current,
9253,スローガン,サービス業,掲載,,（現在）,,,,,current,
9254,ラバブルマーケティンググループ,サービス業,,,,,,,,missing,要調査
9256,サクシード,サービス業,,,,,,,,missing,要調査
9258,CS-C,サービス業,椙原 健,,（現在）,,photos_2/9258_CS-C/current/photo_01.jpg,✓,✓,current,
9259,タカヨシホールディングス,サービス業,,,,,,,,missing,要調査
9262,シルバーライフ,小売業,,,,,,,,missing,要調査
9264,ポエック,卸売業,会長　来山,,（現在）,,photos_2/9264_ポエック/current/photo_01.jpg,✓,✓,current,
9265,ヤマシタヘルスケアホールディングス,卸売業,,,,,,,,missing,要調査
9267,Genky　DrugStores,小売業,,,,,,,,missing,要調査
9268,オプティマスグループ,卸売業,山中 信哉,2015年1月,（現在）,,photos_2/9268_オプティマスグループ/current/photo_01.jpg,✓,✓,current,
9270,バリュエンスホールディングス,卸売業,,,,,,,,missing,要調査
9271,和心,小売業,,,,,,,,missing,要調査
9272,ブティックス,サービス業,,,,,,,,missing,要調査
9273,コーア商事ホールディングス,卸売業,医薬品専,2027年7月,（現在）,,photos_2/9273_コーア商事ホールディングス/current/photo_01.jpg,✓,✓,current,
9274,KPPグループホールディングス,卸売業,,,,,,,,missing,要調査
9275,ナルミヤ・インターナショナル,小売業,,,,,,,,missing,要調査
9278,ブックオフグループホールディングス,小売業,,,,,,,,missing,要調査
9279,ギフトホールディングス,小売業,,,,,,,,missing,要調査
9301,三菱倉庫,倉庫・運輸関連業,,,,,,,,missing,要調査
9302,三井倉庫ホールディングス,倉庫・運輸関連業,,,,,,,,missing,要調査
9303,住友倉庫,倉庫・運輸関連業,会長 会長執,,（現在）,,photos_2/9303_住友倉庫/current/photo_01.jpg,✓,✓,current,
9304,澁澤倉庫,倉庫・運輸関連業,,,,,,,,missing,要調査
9305,ヤマタネ,卸売業,,,,,,,,missing,要調査
9306,東陽倉庫,倉庫・運輸関連業,株主,,（現在）,,photos_2/9306_東陽倉庫/current/photo_01.jpg,✓,✓,current,
9307,杉村倉庫,倉庫・運輸関連業,,,,,,,,missing,要調査
9308,乾汽船,海運業,"基準
当社",,（現在）,,photos_2/9308_乾汽船/current/photo_01.jpg,✓,✓,current,
9310,日本トランスシティ,倉庫・運輸関連業,地域,,（現在）,,photos_2/9310_日本トランスシティ/current/photo_01.jpg,✓,✓,current,
9311,アサガミ,倉庫・運輸関連業,,,,,,,,missing,要調査
9312,ケイヒン,倉庫・運輸関連業,,,,,,,,missing,要調査
9313,丸八倉庫,倉庫・運輸関連業,,,,,,,,missing,要調査
9319,中央倉庫,倉庫・運輸関連業,,,,,,,,missing,要調査
9322,川西倉庫,倉庫・運輸関連業,川西　二郎,,（現在）,,photos_2/9322_川西倉庫/current/photo_01.jpg,✓,✓,current,
9324,安田倉庫,倉庫・運輸関連業,,,,,,,,missing,要調査
9325,ファイズホールディングス,倉庫・運輸関連業,,,,,,,,missing,要調査
9326,関通,倉庫・運輸関連業,"共感
物流",2026年2月,（現在）,,photos_2/9326_関通/current/photo_01.jpg,✓,✓,current,
9327,イー・ロジット,倉庫・運輸関連業,,,,,,,,missing,要調査
9330,揚羽,サービス業,数多,2023年9月,（現在）,,photos_2/9330_揚羽/current/photo_01.jpg,✓,✓,current,
9331,キャスター,サービス業,,,,,,,,missing,要調査
9332,NISSOホールディングス,サービス業,,,,,,,,missing,要調査
9336,大栄環境,サービス業,経歴,2002年3月,（現在）,,photos_2/9336_大栄環境/current/photo_01.jpg,✓,✓,current,
9337,トリドリ,サービス業,,,,,,,,missing,要調査
9338,INFORICH,サービス業,,,,,,,,missing,要調査
9339,コーチ・エィ,サービス業,,,,,,,,missing,要調査
9340,アソインターナショナル,サービス業,,,,,,,,missing,要調査
9341,GENOVA,サービス業,,,,,,,,missing,要調査
9342,スマサポ,サービス業,,,,,,,,missing,要調査
9343,アイビス,サービス業,神谷栄治,,（現在）,,photos_2/9343_アイビス/current/photo_01.jpg,✓,✓,current,
9344,アクシスコンサルティング,サービス業,山尾 幸弘,2024年9月,（現在）,,photos_2/9344_アクシスコンサルティング/current/photo_01.jpg,✓,✓,current,
9345,ビズメイツ,サービス業,鈴木 伸明,2012年6月,（現在）,,photos_2/9345_ビズメイツ/current/photo_01.jpg,✓,✓,current,
9346,ココルポート,サービス業,佐原 敦矢,,（現在）,,photos_2/9346_ココルポート/current/photo_01.jpg,✓,✓,current,
9347,日本管財ホールディングス,サービス業,,,,,,,,missing,要調査
9348,ispace,サービス業,,,,,,,,missing,要調査
9351,東洋埠頭,倉庫・運輸関連業,当社,,（現在）,,photos_2/9351_東洋埠頭/current/photo_01.jpg,✓,✓,current,
9353,櫻島埠頭,倉庫・運輸関連業,,,,,,,,missing,要調査
9355,リンコーコーポレーション,倉庫・運輸関連業,"来船
船舶代",2026年2月,（現在）,,photos_2/9355_リンコーコーポレーション/current/photo_01.jpg,✓,✓,current,
9360,鈴与シンワート,情報・通信業,"理念

鈴与",,（現在）,,photos_2/9360_鈴与シンワート/current/photo_01.jpg,✓,✓,current,
9361,伏木海陸運送,倉庫・運輸関連業,,,,,,,,missing,要調査
9362,兵機海運,倉庫・運輸関連業,大東 慶治,,（現在）,,photos_2/9362_兵機海運/current/photo_01.jpg,✓,✓,current,
9363,大運,倉庫・運輸関連業,,,,,,,,missing,要調査
9364,上組,倉庫・運輸関連業,"挨拶
 企業理",2025年6月,（現在）,,photos_2/9364_上組/current/photo_01.jpg,✓,✓,current,
9365,トレーディア,倉庫・運輸関連業,,,,,,,,missing,要調査
9366,サンリツ,倉庫・運輸関連業,柴本守人,2023年3月,（現在）,,photos_2/9366_サンリツ/current/photo_01.jpg,✓,✓,current,
9367,大東港運,倉庫・運輸関連業,,,,,,,,missing,要調査
9368,キムラユニティー,倉庫・運輸関連業,木村 幸夫,2016年4月,（現在）,,photos_2/9368_キムラユニティー/current/photo_01.jpg,✓,✓,current,
9369,キユーソー流通システム,倉庫・運輸関連業,,,,,,,,missing,要調査
9376,ユーラシア旅行社,サービス業,,,,,,,,missing,要調査
9380,東海運,倉庫・運輸関連業,,,,,,,,missing,要調査
9381,エーアイテイー,倉庫・運輸関連業,,,,,,,,missing,要調査
9385,ショーエイコーポレーション,化学,当社,,（現在）,,photos_2/9385_ショーエイコーポレーション/current/photo_01.jpg,✓,✓,current,
9401,TBSホールディングス,情報・通信業,,,,,,,,missing,要調査
9404,日本テレビホールディングス,情報・通信業,,,,,,,,missing,要調査
9405,朝日放送グループホールディングス,情報・通信業,,,,,,,,missing,要調査
9408,BSNメディアホールディングス,情報・通信業,,,,,,,,missing,要調査
9409,テレビ朝日ホールディングス,情報・通信業,,,,,,,,missing,要調査
9412,スカパーJSATホールディングス,情報・通信業,,,,,,,,missing,要調査
9413,テレビ東京ホールディングス,情報・通信業,,,,,,,,missing,要調査
9414,日本BS放送,情報・通信業,,,,,,,,missing,要調査
9416,ビジョン,情報・通信業,佐野 健一,,（現在）,,photos_2/9416_ビジョン/current/photo_01.jpg,✓,✓,current,
9417,スマートバリュー,情報・通信業,,,,,,,,missing,要調査
9418,U-NEXT　HOLDINGS,情報・通信業,基本方針,,（現在）,,photos_2/9418_U-NEXT_HOLDINGS/current/photo_01.jpg,✓,✓,current,
9419,ワイヤレスゲート,情報・通信業,成田 徹,,（現在）,,photos_2/9419_ワイヤレスゲート/current/photo_01.jpg,✓,✓,current,
9421,エヌジェイホールディングス,情報・通信業,福田  尚弘,,（現在）,,photos_2/9421_エヌジェイホールディングス/current/photo_01.jpg,✓,✓,current,
9423,フォーバル・リアルストレート,情報・通信業,,,,,,,,missing,要調査
9424,日本通信,情報・通信業,日本通,2021年11月,（現在）,,photos_2/9424_日本通信/current/photo_01.jpg,✓,✓,current,
9425,ReYuu　Japan,情報・通信業,重富 崇史,2023年8月,（現在）,,photos_2/9425_ReYuu_Japan/current/photo_01.jpg,✓,✓,current,
9428,クロップス,情報・通信業,前田　有幾,,（現在）,,photos_2/9428_クロップス/current/photo_01.jpg,✓,✓,current,
9432,日本電信電話,情報・通信業,"方
取",2025年10月,（現在）,,photos_2/9432_日本電信電話/current/photo_01.jpg,✓,✓,current,
9433,KDDI,情報・通信業,,,,,,,,missing,要調査
9434,ソフトバンク,情報・通信業,,,,,,,,missing,要調査
9435,光通信,情報・通信業,和田　英明,,（現在）,,photos_2/9435_光通信/current/photo_01.jpg,✓,✓,current,
9436,沖縄セルラー電話,情報・通信業,,,,,,,,missing,要調査
9438,エムティーアイ,情報・通信業,,,,,,,,missing,要調査
9439,エム・エイチ・グループ,サービス業,"締役
徐",2001年12月,（現在）,,photos_2/9439_エム・エイチ・グループ/current/photo_01.jpg,✓,✓,current,
9441,ベルパーク,情報・通信業,西川健土,,（現在）,,photos_2/9441_ベルパーク/current/photo_01.jpg,✓,✓,current,
9444,トーシンホールディングス,情報・通信業,,,,,,,,missing,要調査
9445,フォーバルテレコム,情報・通信業,,,,,,,,missing,要調査
9446,サカイホールディングス,情報・通信業,,,,,,,,missing,要調査
9449,GMOインターネットグループ,情報・通信業,,,,,,,,missing,要調査
9450,ファイバーゲート,情報・通信業,創業,,（現在）,,photos_2/9450_ファイバーゲート/current/photo_01.jpg,✓,✓,current,
9466,アイドママーケティングコミュニケーション,情報・通信業,,,,,,,,missing,要調査
9467,アルファポリス,情報・通信業,,,,,,,,missing,要調査
9468,KADOKAWA,情報・通信業,,,,,,,,missing,要調査
9470,学研ホールディングス,情報・通信業,,,,,,,,missing,要調査
9474,ゼンリン,情報・通信業,基本方針,2025年6月,（現在）,,photos_2/9474_ゼンリン/current/photo_01.jpg,✓,✓,current,
9475,昭文社ホールディングス,情報・通信業,,,,,,,,missing,要調査
9476,中央経済社ホールディングス,情報・通信業,,,,,,,,missing,要調査
9478,SEホールディングス・アンド・インキュベーションズ,情報・通信業,,,,,,,,missing,要調査
9501,東京電力ホールディングス,電気・ガス業,,,,,,,,missing,要調査
9502,中部電力,電気・ガス業,,,,,,,,missing,要調査
9503,関西電力,電気・ガス業,,,,,,,,missing,要調査
9504,中国電力,電気・ガス業,,,,,,,,missing,要調査
9505,北陸電力,電気・ガス業,,,,,,,,missing,要調査
9506,東北電力,電気・ガス業,,,,,,,,missing,要調査
9507,四国電力,電気・ガス業,締役 副,,（現在）,,photos_2/9507_四国電力/current/photo_01.jpg,✓,✓,current,
9508,九州電力,電気・ガス業,西山 勝,2025年２月,（現在）,,photos_2/9508_九州電力/current/photo_01.jpg,✓,✓,current,
9509,北海道電力,電気・ガス業,,,,,,,,missing,要調査
9511,沖縄電力,電気・ガス業,,,,,,,,missing,要調査
9513,電源開発,電気・ガス業,菅野　等,,（現在）,,photos_2/9513_電源開発/current/photo_01.jpg,✓,✓,current,
9514,エフオン,電気・ガス業,,,,,,,,missing,要調査
9517,イーレックス,電気・ガス業,本名　均,,（現在）,,photos_2/9517_イーレックス/current/photo_01.jpg,✓,✓,current,
9519,レノバ,電気・ガス業,"会長

川名",,（現在）,,photos_2/9519_レノバ/current/photo_01.jpg,✓,✓,current,
9531,東京瓦斯,電気・ガス業,,,,,,,,missing,要調査
9532,大阪瓦斯,電気・ガス業,,,,,,,,missing,要調査
9533,東邦瓦斯,電気・ガス業,,,,,,,,missing,要調査
9534,北海道瓦斯,電気・ガス業,,,,,,,,missing,要調査
9535,広島ガス,電気・ガス業,,,,,,,,missing,要調査
9536,西部ガスホールディングス,電気・ガス業,,,,,,,,missing,要調査
9537,北陸瓦斯,電気・ガス業,,,,,,,,missing,要調査
9539,京葉瓦斯,電気・ガス業,,,,,,,,missing,要調査
9543,静岡ガス,電気・ガス業,,,,,,,,missing,要調査
9551,メタウォーター,電気・ガス業,山口 賢二,2023年6月,（現在）,,photos_2/9551_メタウォーター/current/photo_01.jpg,✓,✓,current,
9552,M&A総研ホールディングス,サービス業,究所  佐上,,（現在）,,photos_2/9552_M&A総研ホールディングス/current/photo_01.jpg,✓,,current,
9553,マイクロアド,サービス業,渡辺 健太郎,2022年６月,（現在）,,photos_2/9553_マイクロアド/current/photo_01.jpg,✓,✓,current,
9554,AViC,サービス業,,,,,,,,missing,要調査
9556,INTLOOP,サービス業,,,,,,,,missing,要調査
9557,エアークローゼット,サービス業,天沼 聰,2014年8月,（現在）,,photos_2/9557_エアークローゼット/current/photo_01.jpg,✓,✓,current,
9558,ジャパニアス,サービス業,,,,,,,,missing,要調査
9560,プログリット,サービス業,,,,,,,,missing,要調査
9561,グラッドキューブ,サービス業,"締役
池原",2001年10月,（現在）,,photos_2/9561_グラッドキューブ/current/photo_01.jpg,✓,✓,current,
9562,ビジネスコーチ,サービス業,,,,,,,,missing,要調査
9563,Atlas　Technologies,サービス業,,,,,,,,missing,要調査
9564,FCE,サービス業,,,,,,,,missing,要調査
9565,GLOE,サービス業,,,,,,,,missing,要調査
9600,アイネット,情報・通信業,佐伯　友道,,（現在）,,photos_2/9600_アイネット/current/photo_01.jpg,✓,✓,current,
9601,松竹,情報・通信業,,,,,,,,missing,要調査
9602,東宝,情報・通信業,,,,,,,,missing,要調査
9603,エイチ・アイ・エス,サービス業,澤田 秀太,,（現在）,,photos_2/9603_エイチ・アイ・エス/current/photo_01.jpg,✓,✓,current,
9605,東映,情報・通信業,東映,2025年9月,（現在）,,photos_2/9605_東映/current/photo_01.jpg,✓,✓,current,
9610,ウィルソン・ラーニング　ワールドワイド,サービス業,,,,,,,,missing,要調査
9612,ラックランド,サービス業,,,,,,,,missing,要調査
9616,共立メンテナンス,サービス業,"月

株",2025年3月,（現在）,,photos_2/9616_共立メンテナンス/current/photo_01.jpg,✓,✓,current,
9619,イチネンホールディングス,サービス業,,,,,,,,missing,要調査
9621,建設技術研究所,サービス業,西村 達也,,（現在）,,photos_2/9621_建設技術研究所/current/photo_01.jpg,✓,✓,current,
9622,スペース,サービス業,検索,2024年12月,（現在）,,photos_2/9622_スペース/current/photo_01.jpg,✓,✓,current,
9625,セレスポ,サービス業,田代 剛,,（現在）,,photos_2/9625_セレスポ/current/photo_01.jpg,✓,✓,current,
9627,アインホールディングス,小売業,"状況
主",2023年7月,（現在）,,photos_2/9627_アインホールディングス/current/photo_01.jpg,✓,✓,current,
9628,燦ホールディングス,サービス業,,,,,,,,missing,要調査
9629,ピー・シー・エー,情報・通信業,,,,,,,,missing,要調査
9632,スバル興業,サービス業,,,,,,,,missing,要調査
9633,東京テアトル,サービス業,,,,,,,,missing,要調査
9635,武蔵野興業,サービス業,,,,,,,,missing,要調査
9636,きんえい,サービス業,"告書
半期報",,（現在）,,,,,current,
9639,三協フロンテア,サービス業,,,,,,,,missing,要調査
9640,セゾンテクノロジー,情報・通信業,,,,,,,,missing,要調査
9644,タナベコンサルティンググループ,サービス業,若松 孝彦,,（現在）,,photos_2/9644_タナベコンサルティンググループ/current/photo_01.jpg,✓,✓,current,
9647,協和コンサルタンツ,サービス業,"両立
公明正",,（現在）,,photos_2/9647_協和コンサルタンツ/current/photo_01.jpg,✓,✓,current,
9651,日本プロセス,情報・通信業,,,,,,,,missing,要調査
9656,グリーンランドリゾート,サービス業,,,,,,,,missing,要調査
9658,ビジネスブレイン太田昭和,情報・通信業,,,,,,,,missing,要調査
9661,歌舞伎座,サービス業,,,,,,,,missing,要調査
9663,ナガワ,サービス業,,,,,,,,missing,要調査
9672,東京都競馬,サービス業,羅尾 光睦,,（現在）,,photos_2/9672_東京都競馬/current/photo_01.jpg,✓,✓,current,
9678,カナモト,サービス業,,,,,,,,missing,要調査
9679,ホウライ,サービス業,,,,,,,,missing,要調査
9682,DTS,情報・通信業,,,,,,,,missing,要調査
9684,スクウェア・エニックス・ホールディングス,情報・通信業,平素,,（現在）,,photos_2/9684_スクウェア・エニックス・ホールディングス/current/photo_01.jpg,✓,✓,current,
9685,KYCOMホールディングス,情報・通信業,吉村 仁博,,（現在）,,photos_2/9685_KYCOMホールディングス/current/photo_01.jpg,✓,✓,current,
9686,東洋テック,サービス業,"在地

大阪市",2025年11月,（現在）,,photos_2/9686_東洋テック/current/photo_01.jpg,✓,✓,current,
9687,KSK,情報・通信業,"向上
人材育",2025年3月,（現在）,,photos_2/9687_KSK/current/photo_01.jpg,✓,✓,current,
9691,両毛システムズ,情報・通信業,,,,,,,,missing,要調査
9692,シーイーシー,情報・通信業,姫野 貴,,（現在）,,photos_2/9692_シーイーシー/current/photo_01.jpg,✓,✓,current,
9697,カプコン,情報・通信業,"印刷
文字",2026年02月,（現在）,,photos_2/9697_カプコン/current/photo_01.jpg,✓,✓,current,
9698,クレオ,情報・通信業,,,,,,,,missing,要調査
9699,ニシオホールディングス,サービス業,,,,,,,,missing,要調査
9701,東京會舘,サービス業,,,,,,,,missing,要調査
9702,アイ・エス・ビー,情報・通信業,若尾 一史,,（現在）,,photos_2/9702_アイ・エス・ビー/current/photo_01.jpg,✓,✓,current,
9704,アゴーラ　ホスピタリティー　グループ,サービス業,,,,,,,,missing,要調査
9706,日本空港ビルデング,不動産業,,,,,,,,missing,要調査
9708,帝国ホテル,サービス業,,,,,,,,missing,要調査
9709,NCS&A,情報・通信業,,,,,,,,missing,要調査
9713,ロイヤルホテル,サービス業,,,,,,,,missing,要調査
9715,トランス・コスモス,サービス業,,,,,,,,missing,要調査
9716,乃村工藝社,サービス業,,,,,,,,missing,要調査
9719,SCSK,情報・通信業,,,,,,,,missing,要調査
9720,ホテル、ニューグランド,サービス業,,,,,,,,missing,要調査
9722,藤田観光,サービス業,"締役

山下",2003年7月,（現在）,,photos_2/9722_藤田観光/current/photo_01.jpg,✓,✓,current,
9723,京都ホテル,サービス業,,,,,,,,missing,要調査
9726,KNT-CTホールディングス,サービス業,"推進
社内",2026年1月,（現在）,,photos_2/9726_KNT-CTホールディングス/current/photo_01.jpg,✓,✓,current,
9729,トーカイ,サービス業,"方針
循環",,（現在）,,photos_2/9729_トーカイ/current/photo_01.jpg,✓,✓,current,
